,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,pub_year,century,is_big_book 
1784,An Imaginary Life,David Malouf,3.88,eng,156.0,1552,144,2/5/1999,Vintage,1999,20th,small
1785,The Great World,David Malouf,3.88,eng,336.0,539,33,5/20/1999,Vintage,1999,20th,small
1786,A Very Long Engagement,Sébastien Japrisot,3.91,eng,320.0,79,16,1/6/2005,Vintage,2005,21th,small
1787,Birdsong,Sebastian Faulks,4.09,eng,483.0,57513,2306,6/2/1997,Vintage International,1997,20th,big
1788,The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis,4.34,eng,192.0,3151,106,1/17/1965,New Directions,1965,20th,small
1789,Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman,3.71,eng,368.0,688,46,1/29/2002,Fawcett,2002,21th,small
1791,The Road to Serfdom,Friedrich A. Hayek,4.18,eng,272.0,258,23,3/9/2006,Routledge,2006,21th,small
1792,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore,4.19,eng,346.0,6274,78,12/20/2006,Wizards of the Coast,2006,21th,small
1793,Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen,3.96,eng,964.0,448,21,3/31/2006,Rick Steves,2006,21th,big
1794,Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones,4.29,eng,329.0,161582,9026,8/1/2001,Harper Trophy,2001,21th,small
1795,Howl and Other Poems,Allen Ginsberg/William Carlos Williams,4.13,eng,56.0,85143,1284,1/1/2001,City Lights,2001,21th,small
1796,When Rabbit Howls,Truddi Chase/Robert A. Phillips,4.04,eng,400.0,262,32,2/5/2002,Berkley,2002,21th,small
1797,The Art of Howl's Moving Castle,Hayao Miyazaki/Yuji Oniki/Joe Hisaishi,4.51,eng,256.0,2874,76,7/1/2005,VIZ Media LLC,2005,21th,small
1798,Howl: Original Draft Facsimile  Transcript & Variant Versions  Fully Annotated by Author  with Contemporaneous Correspondence,Allen Ginsberg/Barry Miles,4.22,eng,208.0,180,28,10/10/2006,Harper Perennial Modern Classics,2006,21th,small
1799,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen,4.35,eng,312.0,193,7,9/1/2006,America's Test Kitchen,2006,21th,small
1801,Charlie and the Chocolate Factory: A Play,Richard R. George/Roald Dahl,4.33,eng,89.0,2760,47,9/27/1979,Puffin Books,1979,20th,small
1802,Charlie and the Chocolate Factory (Abridged),Roald Dahl,3.86,eng,40.0,12,2,6/2/2005,Puffin,2005,21th,small
1803,Collected Stories,Roald Dahl/Jeremy Treglown,4.39,eng,850.0,346,43,10/17/2006,Alfred A. Knopf,2006,21th,big
1804,Roald Dahl Treasury,Roald Dahl,4.43,eng,448.0,2143,65,9/15/2003,Viking Juvenile,2003,21th,big
1805,Dirty Beasts,Roald Dahl/Quentin Blake,4.01,eng,32.0,4075,121,10/14/2002,Puffin Books,2002,21th,small
1807,Never Let Me Go,Kazuo Ishiguro,3.82,eng,288.0,1177,163,1/31/2006,Vintage Books,2006,21th,small
1808,Never Let Me Go,Kazuo Ishiguro/Rosalyn Landor,3.82,eng,10.0,323,120,4/12/2005,Books on Tape,2005,21th,small
1809,Homeric Moments: Clues to Delight in Reading the Odyssey and the Iliad,Eva Brann,4.30,eng,326.0,118,13,9/1/2002,Paul Dry Books,2002,21th,small
1810,Paradoxes of Education in a Republic,Eva Brann,4.28,eng,178.0,29,3,8/15/1989,University of Chicago Press,1989,20th,small
1811,The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings,Eva Brann,4.58,eng,378.0,20,2,3/1/2004,Paul Dry Books,2004,21th,small
1812,Open Secrets / Inward Prospects: Reflections on World and Soul,Eva Brann,4.42,eng,435.0,10,1,10/1/2004,Paul Dry Books,2004,21th,big
1813,Phaedo,Plato/Eva Brann/Peter Kalkavage/Eric Salem,4.04,eng,118.0,94,12,9/1/1998,Focus,1998,20th,small
1814,Rocky Stories: Tales of Love  Hope  and Happiness at America's Most Famous Steps,Michael Vitez/Tom Gralish/Sylvester Stallone,4.16,eng,144.0,31,4,11/1/2006,Paul Dry Books,2006,21th,small
1815,My Heart May Be Broken  but My Hair Still Looks Great (Domestic Equalizers #2),Dixie Cash,3.88,eng,336.0,1226,120,8/29/2006,William Morrow Paperbacks,2006,21th,small
1816,Since You're Leaving Anyway  Take Out the Trash (Domestic Equalizers #1),Dixie Cash,3.81,eng,384.0,1614,167,8/31/2004,Avon,2004,21th,small
1817,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,eng,522.0,2780,334,3/18/2003,Doubleday Publishing (NY),2003,21th,big
1818,Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life,Sylvia Browne/Lindsay Harrison,3.98,eng,208.0,37,2,10/1/2002,NAL,2002,21th,small
1819,Mother God: The Feminine Principle to Our Creator,Sylvia Browne,4.05,eng,128.0,469,30,2/1/2004,Hay House,2004,21th,small
1820,Thanksgiving,Janet Evanovich,3.60,eng,228.0,10637,474,10/31/2006,HarperTorch,2006,21th,small
1821,Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich,3.72,eng,164.0,47315,1446,1/9/2007,St. Martin's Press,2007,21th,small
1822,Four to Score (Stephanie Plum  #4),Janet Evanovich,4.17,eng,313.0,117541,2502,6/15/1999,St. Martin's Press,1999,20th,small
1823,Seven Up (Stephanie Plum  #7),Janet Evanovich,4.16,eng,337.0,103618,1820,6/17/2002,St. Martin's Press,2002,21th,small
1824,Hard Eight (Stephanie Plum  #8),Janet Evanovich/Lorelei King,4.17,eng,326.0,101730,1878,6/16/2003,St. Martin's Press,2003,21th,small
1825,Motor Mouth (Alex Barnaby #2),Janet Evanovich,3.68,eng,312.0,22251,671,10/3/2006,HarperCollins,2006,21th,small
1826,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace,4.25,eng,353.0,722,110,2/1/1997,Little  Brown,1997,20th,small
1827,Ivanhoe,Walter Scott/Graham Tulloch,3.75,eng,541.0,73757,1571,3/30/2000,Penguin Books /Penguin Classics,2000,21th,big
1828,Ivanhoe,Marianna Mayer/Walter Scott/John Rush,3.96,eng,56.0,178,22,10/7/2004,Chronicle Books,2004,21th,small
1829,Me and Jezebel: When Bette Davis Came for Dinner -- And Stayed ... And Stayed ... And Stayed ... And ...,Elizabeth L. Fuller,3.73,eng,244.0,30,5,5/1/1992,Berkley,1992,20th,small
1830,George Washington and Benedict Arnold: A Tale of Two Patriots,Dave R. Palmer,4.27,eng,424.0,242,37,8/1/2006,Regnery History,2006,21th,big
1831,His Excellency: George Washington,Joseph J. Ellis,3.92,eng,320.0,32978,1112,11/8/2005,Vintage,2005,21th,small
1832,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington,4.08,eng,30.0,835,113,8/1/1989,Applewood Books,1989,20th,small
1833,George Washington's Sacred Fire,Peter A. Lillback/Jerry Newcombe,4.18,eng,1200.0,694,63,5/31/2011,Providence Forum Press,2011,21th,big
1834,Waverley,Walter Scott/Claire Lamont,3.43,eng,463.0,69,8,8/20/1998,Oxford University Press,1998,20th,big
1835,The Antiquary,Walter Scott/Nicola J. Watson,3.83,eng,528.0,354,37,5/23/2002,Oxford University Press,2002,21th,big
1836,Rob Roy,Walter Scott/Lockhart Bogle,3.70,eng,576.0,26,1,7/9/2002,Modern Library,2002,21th,big
1837,Prozac Nation,Elizabeth Wurtzel,3.59,eng,384.0,895,78,4/2/2002,Riverhead Books,2002,21th,small
1838,Girl  Interrupted: Screenplay based on the book,James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen,4.02,eng,167.0,253,15,2/21/2000,Faber & Faber,2000,21th,small
1839,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,3.86,eng,192.0,2152,155,12/15/1987,St. Martin's Press,1987,20th,small
1840,Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell,3.65,eng,511.0,23107,1295,11/1/2007,Putnam Adult,2007,21th,big
1841,At Risk (Winston Garano  #1),Patricia Cornwell,3.41,eng,212.0,422,47,5/23/2006,G. P. Putnam's Sons,2006,21th,small
1842,Predator (Kay Scarpetta  #14),Patricia Cornwell,3.68,eng,453.0,23630,842,10/1/2006,Berkley Publishing Group,2006,21th,big
1843,Trace (Kay Scarpetta  #13),Patricia Cornwell,3.78,eng,401.0,25822,729,6/28/2005,Berkley,2005,21th,big
1844,Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell/Patricia Cornwell,4.02,eng,342.0,193117,2123,12/30/2003,Pocket Books,2003,21th,small
1845,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,4.29,eng,822.0,476,16,10/1/1997,Smithmark Publishers,1997,20th,big
1846,From Potter's Field (Kay Scarpetta  #6),Patricia Cornwell,4.04,eng,383.0,46084,614,8/30/2005,Berkley Books,2005,21th,small
1847,The Body Farm (Kay Scarpetta  #5),Patricia Cornwell,4.05,eng,351.0,57415,920,12/28/2004,Berkley,2004,21th,small
1848,Trace (Kay Scarpetta  #13),Patricia Cornwell/Carolyn McCormick,3.78,eng,11.0,46,8,8/4/2005,Penguin Audio,2005,21th,small
1849,Cause of Death (Kay Scarpetta  #7),Patricia Cornwell/C.J. Critt,3.93,eng,356.0,38823,625,1/2/2007,Berkley Books,2007,21th,small
1851,At Risk (Winston Garano  #1),Patricia Cornwell,3.41,eng,289.0,10084,598,4/3/2007,Berkley Books,2007,21th,small
1852,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell,4.16,eng,672.0,30,2,11/11/2003,Scribner,2003,21th,big
1853,In the Dark of the Night,John Saul,3.88,eng,324.0,4278,178,7/18/2006,Ballantine Books,2006,21th,small
1854,Perfect Nightmare,John Saul,3.89,eng,384.0,3721,236,4/25/2006,Ballantine Books,2006,21th,small
1855,  said the shotgun to the head.,Saul Williams,4.22,eng,192.0,2762,214,9/1/2003,MTV Books,2003,21th,small
1856,Early Color,Saul Leiter/Martin Harrison,4.73,eng,156.0,144,8,1/15/2006,Steidl,2006,21th,small
1857,Herzog,Saul Bellow/Philip Roth,3.78,eng,371.0,16550,813,2/25/2003,Penguin Classics,2003,21th,small
1858,Midnight Voices,John Saul/Joe Blades,3.75,eng,384.0,2756,142,3/4/2003,Ballantine Books,2003,21th,small
1859,The Manhattan Hunt Club,John Saul,3.98,eng,384.0,4889,221,3/28/2006,Ballantine Books,2006,21th,small
1860,Shadows,John Saul,3.93,eng,393.0,10824,185,5/1/1993,Bantam,1993,20th,small
1861,The Presence,John Saul,3.76,eng,432.0,2699,90,4/29/1998,Ballantine Books,1998,20th,big
1862,Creature,John Saul,3.84,eng,416.0,10047,152,1/1/1997,Bantam,1997,20th,big
1863,Asylum (Blackstone Chronicles  #6),John Saul,4.10,eng,97.0,932,24,6/3/1997,Fawcett,1997,20th,small
1864,Suffer the Children,John Saul,3.91,eng,378.0,28001,301,7/1/1989,Dell,1989,20th,small
1869,Big Bad Wolf,Linda Jones,3.80,eng,359.0,123,6,2/27/1997,Love Spell,1997,20th,small
1870,Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour,Mark Leyner/Billy Goldberg,3.55,eng,263.0,1166,112,8/1/2006,Three Rivers Press,2006,21th,small
1871,Four Blondes,Candace Bushnell,2.82,eng,256.0,23409,877,6/8/2001,Grove Press,2001,21th,small
1872,Lipstick Jungle,Candace Bushnell,3.41,eng,496.0,37514,780,8/8/2006,Hachette Books,2006,21th,big
1873,Lipstick Jungle,Candace Bushnell,3.41,eng,532.0,422,48,4/1/2007,Hachette Books,2007,21th,big
1874,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,4.30,eng,224.0,3510,510,9/23/2004,Sterling,2004,21th,small
1875,Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann/Phyllis Haddox/Elaine Bruner,4.17,eng,395.0,2207,271,6/15/1986,Touchstone,1986,20th,small
1876,It's Not Easy Being Green: And Other Things to Consider,Jim Henson/Cheryl Henson,4.20,eng,197.0,1409,168,9/14/2005,Hyperion,2005,21th,small
1877,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),Sherrilyn Kenyon/Jaid Black/Kresley Cole,4.13,eng,352.0,12509,340,2/7/2006,Gallery Books,2006,21th,small
1878,The Big Over Easy (Nursery Crime  #1),Jasper Fforde,3.94,eng,383.0,27137,1885,7/25/2006,Penguin,2006,21th,small
1879,The Enneagram Made Easy: Discover the 9 Types of People,Renee Baron/Elizabeth Wagele,3.82,eng,161.0,1844,171,3/11/1994,HarperSanFrancisco,1994,20th,small
1880,It's Easy Being Green: A Handbook for Earth-Friendly Living,Crissy Trask/Mike Clelland,3.55,eng,168.0,330,48,1/23/2006,Gibbs Smith,2006,21th,small
1881,Le Divorce,Diane Johnson,2.88,eng,320.0,3602,295,7/1/2003,Plume,2003,21th,small
1882,Divine Conspiracy: Rediscovering Our Hidden Life in God,Dallas Willard,4.22,eng,384.0,52,2,10/5/1998,Fount,1998,20th,small
1883,The Divine Comedy,Dante Alighieri/John Ciardi,4.07,eng,895.0,3127,205,5/27/2003,NAL,2003,21th,big
1884,The Divine Comedy,Dante Alighieri/Allen Mandelbaum/Eugenio Montale,4.07,eng,798.0,86527,2004,8/1/1995,Everyman's Library,1995,20th,big
1885,Divine,Karen Kingsbury,4.28,eng,355.0,9043,424,5/17/2007,Tyndale House Publishers,2007,21th,small
1886,When the Emperor Was Divine,Julie Otsuka,3.73,eng,160.0,180,27,1/12/2004,Penguin,2004,21th,small
1887,Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan,3.64,eng,191.0,803,8,5/1/2004,Wizards of the Coast,2004,21th,small
1888,A Divine Revelation of Hell,Mary K. Baxter/T.L. Lowery,4.18,eng,208.0,1164,154,1/1/1993,Whitaker House,1993,20th,small
1889,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),Roald Dahl/Quentin Blake,4.10,eng,176.0,45253,1934,4/5/2001,Puffin Books,2001,21th,small
1890,The Enormous Crocodile,Roald Dahl/Quentin Blake,3.78,eng,32.0,13986,525,3/24/2003,Puffin,2003,21th,small
1891,The Magic Finger,Roald Dahl/Quentin Blake,3.68,eng,67.0,23558,1092,4/5/2001,Puffin Books,2001,21th,small
1892,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,4.14,eng,240.0,15116,663,9/11/2001,Knopf Books for Young Readers,2001,21th,small
1893,The Gremlins,Roald Dahl/Artists and Writers Guild/Walt Disney Company/Leonard Maltin,3.44,eng,56.0,511,65,9/26/2006,Dark Horse Books,2006,21th,small
1894,Going Solo (Roald Dahl's Autobiography  #2),Roald Dahl/Quentin Blake,4.08,eng,209.0,17327,992,4/5/2001,Puffin,2001,21th,small
1895,Gumbo Ya-Ya: A Collection of Louisiana Folk Tales,Lyle Saxon/Edward Dreyer/Robert Tallant,4.04,eng,640.0,307,23,5/31/1987,Pelican Publishing,1987,20th,big
1897,Danny the Champion of the World,Roald Dahl/Quentin Blake,4.09,eng,224.0,46753,1672,2/12/2002,Knopf Books for Young Readers,2002,21th,small
1898,My Uncle Oswald,Roald Dahl,3.89,eng,208.0,8170,620,5/1/1986,Penguin (Non-Classics),1986,20th,small
1899,Fantastic Mr. Fox,Roald Dahl/Quentin Blake,4.05,eng,96.0,83723,2503,6/11/2002,Knopf Books for Young Readers,2002,21th,small
1900,The Giraffe and the Pelly and Me,Roald Dahl/Quentin Blake,3.82,eng,32.0,17232,713,11/29/2001,Puffin,2001,21th,small
1901,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,4.13,eng,229.0,159883,7012,8/19/2004,New World Library,2004,21th,small
1902,Wild Things: Four Tales,Douglas Clegg,3.58,eng,97.0,67,8,10/1/2006,Cemetery Dance Publications,2006,21th,small
1904,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,4.25,eng,353.0,27674,2030,2/2/1998,Back Bay Books,1998,20th,small
1905,Oblivion,David Foster Wallace,4.07,eng,329.0,10633,701,8/30/2005,Back Bay Books,2005,21th,small
1906,Consider the Lobster and Other Essays,David Foster Wallace,4.23,eng,343.0,32876,2406,12/13/2005,Little  Brown and Company,2005,21th,small
1907,Brief Interviews with Hideous Men,David Foster Wallace,3.86,eng,273.0,18335,1155,4/1/2000,Abacus,2000,21th,small
1908,Diabetes Meal Planning Made Easy,Hope S. Warshaw/Warshaw Hope,3.42,eng,301.0,33,4,10/15/2006,American Diabetes Association,2006,21th,small
1909,Easy French Reader,R. de Roussy de Sales,3.85,eng,228.0,297,33,9/17/2003,McGraw-Hill Education,2003,21th,small
1910,Algebra the Easy Way,Douglas Downing,4.06,eng,392.0,23,2,1/1/2003,Barrons Educational Series,2003,21th,small
1911,Easy Riders  Raging Bulls,Peter Biskind,4.12,eng,512.0,5305,341,4/4/1999,Simon  Schuster,1999,20th,big
1912,Cloud Atlas,David Mitchell,4.02,eng,529.0,6985,957,2/21/2005,Sceptre,2005,21th,big
1913,The Cloud Atlas,Liam Callanan,3.38,eng,368.0,1748,260,8/1/2004,Dial Press,2004,21th,small
1914,Easy Labor: Every Woman's Guide to Choosing Less Pain and More Joy During Childbirth,William Camann/Kathryn    Alexander,3.45,eng,311.0,234,77,1/31/2006,Ballantine Books,2006,21th,small
1915,The McDougall Quick and Easy Cookbook,John A. McDougall/Mary McDougall,4.01,eng,336.0,308,20,4/1/1999,Plume,1999,20th,small
1916,American Sign Language The Easy Way,David A. Stewart/Jessalyn Little/Elizabeth     Stewart,3.75,eng,480.0,34,6,11/1/2006,Barrons Educational Series,2006,21th,big
1917,Ghostwritten,David Mitchell,4.05,eng,426.0,20880,1728,10/9/2001,Vintage,2001,21th,big
1918,Romeo & Juliet,William Shakespeare/Alan Durband,3.74,eng,288.0,179,4,1/1/1993,Nelson Thornes Ltd,1993,20th,small
1919,Easy Prey (Lucas Davenport  #11),John Sandford,4.08,eng,480.0,11676,341,6/1/2004,Simon & Schuster,2004,21th,big
1920,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,Jean Sasson,4.00,eng,368.0,4208,298,9/7/2004,Berkley Books,2004,21th,small
1921,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,4.15,eng,321.0,125114,2883,7/15/1998,St. Martin's Press,1998,20th,small
1922,Smitten (Elsie Hawkins #2),Janet Evanovich,3.67,eng,234.0,11968,387,7/25/2006,HarperTorch,2006,21th,small
1923,Manhunt,Janet Evanovich,3.70,eng,219.0,12152,449,11/29/2005,HarperTorch,2005,21th,small
1924,Three Plums In One (Stephanie Plum  #1-3),Janet Evanovich,4.31,eng,1016.0,2983,168,4/26/2001,Scribner,2001,21th,big
1925,Hot Six (Stephanie Plum  #6),Janet Evanovich,4.19,eng,336.0,108961,2082,6/15/2001,St. Martin's Paperbacks,2001,21th,small
1926,Amsterdam,Ian McEwan,3.43,eng,208.0,35998,2445,11/2/1999,Anchor Books/Knopf Doubleday Publishing Group,1999,20th,small
1928,The Child in Time,Ian McEwan,3.58,eng,263.0,8285,543,11/2/1999,Anchor,1999,20th,small
1929,Enduring Love,Ian McEwan,3.63,eng,245.0,30776,1515,10/28/2004,Vintage,2004,21th,small
1930,Black Dogs,Ian McEwan,3.44,eng,149.0,7938,490,12/29/1998,Anchor,1998,20th,small
1931,The Comfort of Strangers,Ian McEwan,3.41,eng,128.0,11116,836,11/1/1994,Anchor,1994,20th,small
1932,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,Barbara Bretton/Emilie Rose/Isabel Sharpe,3.57,eng,279.0,7,1,2/7/2006,Harlequin Anthologies,2006,21th,small
1934,Tuesdays with Morrie,Mitch Albom,4.10,eng,192.0,5541,498,6/29/2007,Anchor Books,2007,21th,small
1935,La Dernière Leçon,Mitch Albom,4.10,fre,209.0,3,1,1/1/2001,French & European Pubns,2001,21th,small
1936,My Sister's Keeper,Mavis Applewater,3.86,eng,252.0,89,2,3/9/2004,Limitless Corporation,2004,21th,small
1937,My Sister's Keeper (Gillian Adams  #2),Nora Kelly,3.70,eng,228.0,22,2,2/1/2000,Poisoned Pen Press,2000,21th,small
1938,Their Sisters' Keepers: Women's Prison Reform in America  1830-1930,Estelle B. Freedman,4.27,eng,272.0,22,2,4/4/1984,University of Michigan Press,1984,20th,small
1940,Welcome to the Monkey House,Kurt Vonnegut Jr./David Strathairn/Maria Tucci/Bill Irwin/Tony    Roberts/Dylan Baker,4.15,eng,9.0,61,11,5/23/2006,Caedmon,2006,21th,small
1941,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,Richard Nelson Bolles,3.70,eng,382.0,4171,161,9/1/2006,Ten Speed Press,2006,21th,small
1942,You Can Have What You Want: Proven Strategies for Inner and Outer Success,Michael Neill,4.14,eng,240.0,21,1,10/15/2006,Hay House,2006,21th,small
1945,Como agua para chocolate,Laura Esquivel,3.95,spa,248.0,11,2,6/1/1994,Turtleback Books,1994,20th,small
1946,The Radicalism of the American Revolution,Gordon S. Wood,4.06,eng,447.0,4246,195,3/2/1993,Vintage,1993,20th,big
1948,Prince of Ice (Tale of the Demon World  #3),Emma Holly,3.99,eng,294.0,1335,59,11/7/2006,Berkley Sensation,2006,21th,small
1949,Emma Lazarus,Esther Schor,3.88,eng,368.0,30,7,9/5/2006,Schocken,2006,21th,small
1950,Strange Attractions,Emma Holly,3.68,eng,312.0,1221,66,11/1/2005,Berkley Books,2005,21th,small
1951,The Mermaid Chair,Sue Monk Kidd,3.13,eng,368.0,68363,5816,3/7/2006,Penguin Books,2006,21th,small
1952,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.95,eng,253.0,572,70,12/26/1996,HarperOne,1996,20th,small
1953,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,Sue Monk Kidd,4.13,eng,240.0,2366,231,10/11/2016,HarperOne,2016,21th,small
